orgao,mes,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_alinea,ds_subalinea,vl_arrecadacao,cidade,ano
PREFEITURA MUNICIPAL DE PARISI,Outubro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"27,63",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Outubro,01 - TESOURO,110 - GERAL,17212200 - TRANSFERÊNCIAS DA COMPENSAÇÃO FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS,"17212250 - COTA-PARTE ROYALTIES PELA PARTICIPAÇÃO ESPECIAL - LEI Nº 9.478/97, ART. 50","6.738,54",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"177,90",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17220100 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS,17220101 - COTA-PARTE DO ICMS,"201.075,31",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-359,16",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"16,59",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,NA,"6.000,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19323800 - RECEITA DA DÍVIDA ATIVA DE RESSARCIMENTO AO ERÁRIO,NA,"22.075,64",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11229000 - TAXA DE LIMPEZA PÚBLICA,NA,"3.797,89",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"4.430,83",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19114000 - MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS,NA,"1,42",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11120800 - IMPOSTO SOBRE A TRANSMISSÃO INTER VIVOS - BENS IMÓVEIS E DIREITOS REAIS SOBRE IMÓVEIS,NA,"4.968,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"21,60",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17220100 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS,17220104 - COTA-PARTE DO IPI SOBRE EXPORTAÇÃO,"-404,17",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"92,20",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,"16004100 - SERVIÇOS DE CAPTAÇÃO, ADUÇÃO, TRATAMENTO, RESERVA E DISTRIBUIÇÃO DE ÁGUA",NA,"19.376,84",parisi,2017
FUNDO MUNICIPAL DE SEGURIDADE SOCIAL - PARISI,Novembro,03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS,600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES,19122900 - MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR,19122901 - MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL PARA O REGIME PRÓPRIO DE PREVIDÊNCIA,"3.126,50",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-405,13",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"5,78",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,17213500 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,17213599 - OUTRAS TRANSFERÊNCIAS DIRETAS DO FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,"199,23",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19189900 - OUTRAS MULTAS E JUROS DE MORA,NA,"302,84",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11212800 - TAXA DE FUNCIONAMENTO DE ESTABELECIMENTOS EM HORÁRIO ESPECIAL,NA,"412,51",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"22,30",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"5.158,57",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"27,74",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17210100 - PARTICIPAÇÃO NA RECEITA DA UNIÃO,17210102 - COTA-PARTE FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS,"-108.894,65",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,17240100 - TRANSFERÊNCIA DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO  DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,NA,"75.390,22",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-268,04",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"30,21",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17220100 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS,17220101 - COTA-PARTE DO ICMS,"-40.215,05",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"3,02",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,NA,"3.809,16",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19329900 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS,19329901 - RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL,"1.744,69",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11229900 - OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS,NA,"5.194,73",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"6.060,50",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19119900 - MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,19119901 - MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,"217,25",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11130500 - IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,NA,"2.466,69",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"4,85",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,"16004200 - SERVIÇOS DE COLETA, TRANSPORTE, TRATAMENTO E DESTINO FINAL DE ESGOTOS",NA,"7.929,42",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17222200 - TRANSFERÊNCIA DE COTA-PARTE DA COMPENSAÇÃO FINANCEIRA (25%),"17222230 - COTA-PARTE ROYALTIES COMPENSAÇÃO FINANCEIRA PELA PRODUÇÃO DE PETRÓLEO - LEI 7.990/89, ART. 9º","923,75",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,310 - SAÚDE - GERAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"47,77",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,17213500 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,17213501 - TRANSFERÊNCIAS DO SALÁRIO-EDUCAÇÃO,"13.546,37",parisi,2017
FUNDO MUNICIPAL DE SEGURIDADE SOCIAL - PARISI,Novembro,03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS,611 - RPPS - CONTRIBUIÇÃO PATRONAL,19122900 - MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR,19122901 - MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL PARA O REGIME PRÓPRIO DE PREVIDÊNCIA,"855,45",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-466,66",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"15,49",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19229900 - OUTRAS RESTITUIÇÕES,NA,"-71.798,78",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11212900 - TAXA DE LICENÇA PARA EXECUÇÃO DE OBRAS,NA,"106,76",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"2,33",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"11.000,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11120200 - IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,NA,"9.273,44",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"32,91",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17210100 - PARTICIPAÇÃO NA RECEITA DA UNIÃO,17210105 - COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,"3.644,82",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,17620200 - TRANSFERÊNCIAS CONVÊNIOS DO ESTADO DESTINADAS A PROGRAMAS DE EDUCAÇÃO,NA,"10.434,92",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-259,97",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"14,07",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17220100 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS,17220102 - COTA-PARTE DO IPVA,"3.688,95",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-580,21",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"1,29",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,NA,"4.950,00",parisi,2017
FUNDO MUNICIPAL DE SEGURIDADE SOCIAL - PARISI,Novembro,03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS,600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES,12102900 - CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO,12102907 - CONTRIBUIÇÃO DO SERVIDOR ATIVO PARA O REGIME PRÓPRIO DE PREVIDÊNCIA,"43.958,20",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"65,63",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"4.056,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19131100 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,NA,"588,96",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,320 - SAÚDE - TAXAS,11211700 - TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA,NA,"522,64",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,16004500 - SERVIÇOS DE PREPARAÇÃO DA TERRA EM PROPRIEDADES PARTICULARES,NA,"1.921,92",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17223300 - TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO,NA,"62,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,320 - SAÚDE - TAXAS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"7,19",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,17213600 - TRANSFERÊNCIA FINANCEIRA DO ICMS - DESONERAÇÃO - L.C. Nº 87-96,NA,"1.034,11",parisi,2017
FUNDO MUNICIPAL DE SEGURIDADE SOCIAL - PARISI,Novembro,03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS,611 - RPPS - CONTRIBUIÇÃO PATRONAL,72102900 - CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO - INTRA-ORÇAMENTÁRIAS,72102901 - CONTRIBUIÇÃO PATRONAL PARA O REGIME PRÓPRIO DE PREVIDÊNCIA - INTRA-ORÇAMENTÁRIAS,"182.408,41",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"-390,12",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"1,83",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,NA,"5.676,00",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,19311100 - RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU,NA,"1.925,61",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11219900 - OUTRAS TAXAS PELO EXERCÍCIO DE PODER DE POLÍCIA,NA,"19,11",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,"3,24",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,17629900 - OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DO ESTADO,NA,"2.950,20",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,01 - TESOURO,110 - GERAL,11120400 - IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA,11120431 - RETIDO NAS FONTES - TRABALHO,"15.298,31",parisi,2017
PREFEITURA MUNICIPAL DE PARISI,Novembro,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,263 - EDUCAÇÃO - FUNDEB-REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250102 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB,"290,32",parisi,2017
